keyword,file_path,heading,line_start
SimpleJITArchitecture,docs/components/jit/jit_compiler.md,3.2 内部ブロック図,25
SimpleJITArchitecture,docs/components/jit/jit_compiler.md,3.3 主要なクラス・構造体・配列・定数,56
SimpleJITArchitecture,docs/components/jit/jit_runtime_entry.md,1. コンセプト,3
SimpleJITArchitecture,docs/components/jit/jit_runtime_entry.md,2. アーキテクチャ分類,8
SimpleJITArchitecture,docs/components/jit/jit_runtime_hotspot.md,1. コンセプト,3
SimpleJITArchitecture,docs/components/jit/jit_runtime_hotspot.md,2. アーキテクチャ分類,7
SimpleJITArchitecture,docs/components/jit/jit_runtime_hotspot.md,6.1 性能制約,83
SimpleJITArchitecture,docs/components/runtime/runtime_interpreter.md,4. 動的モデル,104
SimpleJITArchitecture,docs/components/runtime/runtime_interpreter.md,4.1 アルゴリズム,106
SimpleJITArchitecture,docs/components/runtime/runtime_interpreter.md,4.2 状態遷移図,120
SimpleJITArchitecture,docs/requires/requirement_list.md,3. 命題リスト,32
SimpleJITArchitecture,docs/requires/requirement_list.md,3.2.1 パフォーマンス・効率,136
SinglePassCompilation,docs/components/jit/jit_engine_copy_patch.md,1. コンセプト,3
SinglePassCompilation,docs/requires/requirement_list.md,3. 命題リスト,32
SinglePassCompilation,docs/requires/requirement_list.md,3.1 機能要求,34
SinglePassCompilation,docs/requires/requirement_list.md,3.1.1 WASM実行 (vSoC),36
Size_15KLOC,docs/components/platform/platform_memory.md,4. インターフェイス設計,20
Size_15KLOC,docs/components/platform/platform_memory.md,初期化,23
Size_15KLOC,docs/requires/requirement_list.md,3. 命題リスト,32
Size_15KLOC,docs/requires/requirement_list.md,3.2.1 パフォーマンス・効率,136
Size_15KLOC,docs/requires/requirement_list.md,3.2.2 開発方針・品質,152
Syscall_Mapping,docs/components/interface/interface_wit.md,3. 共通データ構造,15
Syscall_Mapping,docs/components/interface/interface_wit.md,4. 低レベル・トラップ・インターフェイス,57
Syscall_Mapping,docs/components/interface/interface_wit.md,4.1. `fireball:host/trap` の定義,61
Syscall_Mapping,docs/requires/requirement_list.md,3. 命題リスト,32
Syscall_Mapping,docs/requires/requirement_list.md,3.1 機能要求,34
Syscall_Mapping,docs/requires/requirement_list.md,3.1.3 システム連携 (IPC/HAL/WIT),81
Syscall_Return_Value,docs/components/core/system_syscall.md,4. `fireball_call` 呼び出し規約,48
Syscall_Return_Value,docs/requires/requirement_list.md,3. 命題リスト,32
Syscall_Return_Value,docs/requires/requirement_list.md,3.1 機能要求,34
Syscall_Return_Value,docs/requires/requirement_list.md,3.1.3 システム連携 (IPC/HAL/WIT),81
TaskPollInterruptFlag,docs/components/platform/platform_hal.md,1. コンセプト,3
TaskPollInterruptFlag,docs/components/platform/platform_hal.md,4. 動的モデル,54
TaskPollInterruptFlag,docs/components/platform/platform_hal.md,4.1 アルゴリズム,56
TaskPollInterruptFlag,docs/components/platform/platform_hal.md,4.2 状態遷移図,62
TaskPollInterruptFlag,docs/requires/requirement_list.md,3. 命題リスト,32
TaskPollInterruptFlag,docs/requires/requirement_list.md,3.1 機能要求,34
TaskPollInterruptFlag,docs/requires/requirement_list.md,3.1.2 タスク管理・通信 (COOS),64
ThreadedInterpreter,docs/components/runtime/runtime_interpreter.md,1. コンセプト,3
ThreadedInterpreter,docs/components/runtime/runtime_interpreter.md,4. 動的モデル,104
ThreadedInterpreter,docs/components/runtime/runtime_interpreter.md,4.1 アルゴリズム,106
ThreadedInterpreter,docs/components/runtime/runtime_interpreter.md,4.2 状態遷移図,120
ThreadedInterpreter,docs/components/runtime/runtime_interpreter.md,6. 制約達成の方策,215
ThreadedInterpreter,docs/components/runtime/runtime_interpreter.md,6.1 性能制約と方策,217
ThreadedInterpreter,docs/components/runtime/runtime_interpreter.md,6.2 メモリ制約と方策,222
ThreadedInterpreter,docs/components/runtime/runtime_vsoc.md,4. 動的モデル,82
ThreadedInterpreter,docs/components/runtime/runtime_vsoc.md,4.1 アルゴリズム,84
ThreadedInterpreter,docs/components/runtime/runtime_vsoc.md,4.2 状態遷移図 (SysML SMD: vSoC Engine ライフサイクル),95
ThreadedInterpreter,docs/components/runtime/runtime_vsoc.md,4.2.1 Safepoint と JIT キャッシュ協調モデル,169
ThreadedInterpreter,docs/components/runtime/runtime_vsoc.md,6.1 性能制約と方策,450
ThreadedInterpreter,docs/components/runtime/runtime_vsoc.md,7. 制約達成の方策,448
ThreadedInterpreter,docs/requires/requirement_list.md,3. 命題リスト,32
ThreadedInterpreter,docs/requires/requirement_list.md,3.1 機能要求,34
ThreadedInterpreter,docs/requires/requirement_list.md,3.1.1 WASM実行 (vSoC),36
Trap_Interface,docs/components/core/system_syscall.md,10. トラップ状態プロトコル,291
Trap_Interface,docs/components/core/system_syscall.md,3. `fireball_call` WIT定義,18
Trap_Interface,docs/components/core/system_syscall.md,トラップ実行の制御フロー,296
Trap_Interface,docs/requires/requirement_list.md,3. 命題リスト,32
Trap_Interface,docs/requires/requirement_list.md,3.1 機能要求,34
Trap_Interface,docs/requires/requirement_list.md,3.1.3 システム連携 (IPC/HAL/WIT),81
TypeSafeMessaging,docs/components/interface/ipc_router.md,3. 静的モデル,11
TypeSafeMessaging,docs/components/interface/ipc_router.md,5. インターフェイス定義,368
TypeSafeMessaging,docs/components/interface/ipc_router.md,5.2 URI/IPCインターフェイス,407
TypeSafeMessaging,docs/components/interface/ipc_router.md,IPCメッセージ（message）,77
TypeSafeMessaging,docs/components/platform/platform_hal.md,5. インターフェイス定義,92
TypeSafeMessaging,docs/requires/requirement_list.md,3. 命題リスト,32
TypeSafeMessaging,docs/requires/requirement_list.md,3.1 機能要求,34
TypeSafeMessaging,docs/requires/requirement_list.md,3.1.3 システム連携 (IPC/HAL/WIT),81
Type_Vocabulary,docs/components/core/system_syscall.md,3. `fireball_call` WIT定義,18
Type_Vocabulary,docs/components/core/system_syscall.md,4. `fireball_call` 呼び出し規約,48
Type_Vocabulary,docs/components/core/system_syscall.md,4.1. 引数のパッキング,50
Type_Vocabulary,docs/components/core/system_syscall.md,5. システムコールID,84
Type_Vocabulary,docs/components/core/system_syscall.md,5.1. カテゴリ一覧,87
Type_Vocabulary,docs/components/core/system_syscall.md,型のエイリアス定義 (Type Vocabulary) `{Type_Vocabulary}`,55
Type_Vocabulary,docs/requires/requirement_list.md,3. 命題リスト,32
Type_Vocabulary,docs/requires/requirement_list.md,3.2.1 パフォーマンス・効率,136
Type_Vocabulary,docs/requires/requirement_list.md,3.2.2 開発方針・品質,152
URIAbstraction,docs/components/interface/ipc_router.md,1. コンセプト,3
URIAbstraction,docs/components/interface/ipc_router.md,2. アーキテクチャ分類,7
URIAbstraction,docs/components/interface/system_service.md,2. アーキテクチャ分類,7
URIAbstraction,docs/components/platform/platform_hal.md,2. アーキテクチャ分類,7
URIAbstraction,docs/requires/requirement_list.md,3. 命題リスト,32
URIAbstraction,docs/requires/requirement_list.md,3.1 機能要求,34
URIAbstraction,docs/requires/requirement_list.md,3.1.3 システム連携 (IPC/HAL/WIT),81
UnifiedAccessModel,docs/components/core/system_syscall.md,2. 背景,7
UnifiedAccessModel,docs/components/runtime/runtime_vmmio.md,1. コンセプト,3
UnifiedAccessModel,docs/requires/requirement_list.md,3. 命題リスト,32
UnifiedAccessModel,docs/requires/requirement_list.md,3.1 機能要求,34
UnifiedAccessModel,docs/requires/requirement_list.md,3.1.1 WASM実行 (vSoC),36
VDMA,docs/components/core/system_syscall.md,5. システムコールID,84
VDMA,docs/components/core/system_syscall.md,5.4. VDMA (`0x20`-`0x2F`),122
VDMA,docs/components/core/system_syscall.md,5.5. IRQ (`0x30`-`0x3F`),130
VDMA,docs/components/runtime/runtime_vmmio.md,4. 動的モデル,284
VDMA,docs/components/runtime/runtime_vmmio.md,4.2 アルゴリズム: 仮想DMA (VDMA),399
VDMA,docs/components/runtime/runtime_vmmio.md,4.3 仮想デバイスマップ,413
VDMA,docs/components/runtime/runtime_vmmio.md,"4.4 SYSCTL レジスタ詳細 (FC=12, L2=0)",429
VDMA,docs/components/runtime/runtime_vmmio.md,"4.5 VDMA レジスタ詳細 (FC=12, L2=2)",445
VDMA,docs/requires/requirement_list.md,3. 命題リスト,32
VDMA,docs/requires/requirement_list.md,3.1 機能要求,34
VDMA,docs/requires/requirement_list.md,3.1.1 WASM実行 (vSoC),36
WASI_Async_Bridge,docs/components/core/system_syscall.md,7. WASIホスト側実装,242
WASI_Async_Bridge,docs/components/interface/interface_wit.md,6. 非同期通知メカニズム,149
WASI_Async_Bridge,docs/requires/requirement_list.md,3. 命題リスト,32
WASI_Async_Bridge,docs/requires/requirement_list.md,3.1 機能要求,34
WASI_Implementation,docs/components/core/system_syscall.md,5. システムコールID,84
WASI_Implementation,docs/components/interface/interface_wit.md,5. HAL インターフェイス,82
WASI_Implementation,docs/components/interface/interface_wit.md,5.3 `fireball:host/bus` (Master/Slave Bus),94
WASI_Implementation,docs/components/interface/interface_wit.md,5.4 `fireball:host/streaming` (wasi:io 準拠),118
WASI_Implementation,docs/requires/requirement_list.md,3. 命題リスト,32
WASI_Implementation,docs/requires/requirement_list.md,3.1 機能要求,34
WASI_Implementation,docs/requires/requirement_list.md,3.1.3 システム連携 (IPC/HAL/WIT),81
WIT_Common_Types,docs/components/interface/interface_wit.md,1. 目的,3
WIT_Common_Types,docs/requires/requirement_list.md,3. 命題リスト,32
WIT_Common_Types,docs/requires/requirement_list.md,3.1 機能要求,34
WIT_Common_Types,docs/requires/requirement_list.md,3.1.3 システム連携 (IPC/HAL/WIT),81
WIT_First,docs/components/interface/interface_wit.md,1. 目的,3
WIT_First,docs/requires/requirement_list.md,3. 命題リスト,32
WIT_First,docs/requires/requirement_list.md,3.2.1 パフォーマンス・効率,136
WIT_First,docs/requires/requirement_list.md,3.2.2 開発方針・品質,152
WIT_Interface_Purpose,docs/components/core/system_syscall.md,6. Fireball Shim (`libfireball_shim`),213
WIT_Interface_Purpose,docs/components/core/system_syscall.md,6.1. 役割,215
WIT_Interface_Purpose,docs/components/interface/interface_wit.md,1. 目的,3
WIT_Interface_Purpose,docs/requires/requirement_list.md,3. 命題リスト,32
WIT_Interface_Purpose,docs/requires/requirement_list.md,3.1 機能要求,34
WIT_Interface_Purpose,docs/requires/requirement_list.md,3.1.3 システム連携 (IPC/HAL/WIT),81
WIT_Interface_Spec,docs/components/core/system_syscall.md,2. 背景,7
WIT_Interface_Spec,docs/components/core/system_syscall.md,3. `fireball_call` WIT定義,18
WIT_Interface_Spec,docs/requires/requirement_list.md,3. 命題リスト,32
WIT_Interface_Spec,docs/requires/requirement_list.md,3.1 機能要求,34
WIT_Interface_Spec,docs/requires/requirement_list.md,3.1.3 システム連携 (IPC/HAL/WIT),81
Wasm32Only,docs/components/runtime/runtime_loader.md,6.3 安全性制約と方策,279
Wasm32Only,docs/components/runtime/wasm_instruction.md,1. 概要,3
Wasm32Only,docs/requires/requirement_list.md,3. 命題リスト,32
Wasm32Only,docs/requires/requirement_list.md,3.1 機能要求,34
Wasm32Only,docs/requires/requirement_list.md,3.1.1 WASM実行 (vSoC),36
WasmPageAlignment,docs/components/platform/platform_memory.md,2. アーキテクチャ分類,7
WasmPageAlignment,docs/components/platform/platform_memory.md,5. 制約と不変条件,68
WasmPageAlignment,docs/components/runtime/runtime_vsoc.md,7. 制約達成の方策,448
WasmPageAlignment,docs/requires/requirement_list.md,3. 命題リスト,32
WasmPageAlignment,docs/requires/requirement_list.md,3.1 機能要求,34
WasmPageAlignment,docs/requires/requirement_list.md,3.1.1 WASM実行 (vSoC),36
ZeroCopyIndexing,docs/components/runtime/runtime_loader.md,4. 動的モデル,101
ZeroCopyIndexing,docs/components/runtime/runtime_loader.md,4.1 アルゴリズム,103
ZeroCopyIndexing,docs/components/runtime/runtime_loader.md,4.3 軽量検証スコープ,126
ZeroCopyIndexing,docs/components/runtime/runtime_loader.md,4.4 状態遷移図,138
ZeroCopyIndexing,docs/requires/requirement_list.md,3. 命題リスト,32
ZeroCopyIndexing,docs/requires/requirement_list.md,3.1 機能要求,34
ZeroRuntimeOverhead,docs/components/jit/jit_assembler_constexpr.md,2. アーキテクチャ分類,7
ZeroRuntimeOverhead,docs/components/jit/jit_assembler_constexpr.md,6. 制約達成の方策,94
ZeroRuntimeOverhead,docs/requires/requirement_list.md,3. 命題リスト,32
ZeroRuntimeOverhead,docs/requires/requirement_list.md,3.2.1 パフォーマンス・効率,136
vMMIO_Isolation,docs/components/core/system_config_details.md,2. マクロ一覧,7
vMMIO_Isolation,docs/components/core/system_config_details.md,2.3 HAL,49
vMMIO_Isolation,docs/components/core/system_config_details.md,2.4 vSoC / vMMIO,57
vMMIO_Isolation,docs/components/core/system_config_details.md,2.6 デバッガ,93
vMMIO_Isolation,docs/components/core/system_config_details.md,2.7 型定義・予約値,100
vMMIO_Isolation,docs/components/runtime/runtime_vmmio.md,3. 静的モデル,36
vMMIO_Isolation,docs/components/runtime/runtime_vmmio.md,L1/L2 ページテーブル定義,259
vMMIO_Isolation,docs/components/runtime/runtime_vmmio.md,動的デバイスページテーブルエントリ (vmmio_pte_tier3),233
vMMIO_Isolation,docs/requires/requirement_list.md,3. 命題リスト,32
vMMIO_Isolation,docs/requires/requirement_list.md,3.1 機能要求,34
vMMIO_Isolation,docs/requires/requirement_list.md,3.1.1 WASM実行 (vSoC),36
vMMIO_TLB,docs/components/runtime/runtime_vmmio.md,6. 制約達成の方策,541
vMMIO_TLB,docs/components/runtime/runtime_vmmio.md,6.1 性能制約と方策,543
vMMIO_TLB,docs/requires/requirement_list.md,3. 命題リスト,32
vMMIO_TLB,docs/requires/requirement_list.md,3.1 機能要求,34
vMMIO_TrapAndEmulate,docs/components/runtime/runtime_vmmio.md,1. コンセプト,3
vMMIO_TrapAndEmulate,docs/components/runtime/runtime_vmmio.md,5. インターフェイス定義,506
vMMIO_TrapAndEmulate,docs/components/runtime/runtime_vmmio.md,フック登録 (`register-hook`),512
vMMIO_TrapAndEmulate,docs/components/runtime/runtime_vsoc.md,5. インターフェイス定義,301
vMMIO_TrapAndEmulate,docs/components/runtime/runtime_vsoc.md,5.1 公開API,303
vMMIO_TrapAndEmulate,docs/components/runtime/runtime_vsoc.md,5.4 URI/IPCインターフェイス,382
vMMIO_TrapAndEmulate,docs/requires/requirement_list.md,3. 命題リスト,32
vMMIO_TrapAndEmulate,docs/requires/requirement_list.md,3.1 機能要求,34
vMMIO_TrapAndEmulate,docs/requires/requirement_list.md,3.1.1 WASM実行 (vSoC),36
